Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2015;1         ;1;174;104081;2;27;10;9;0;1;79;20;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;LAS AGUILAS F.C.                                  ;MASCULINO;Latina
2015;1         ;1;174;104082;7;6;10;2;0;8;21;37;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;AVENGERS FC                                       ;MASCULINO;Latina
2015;1         ;1;174;104423;8;6;11;2;0;9;23;55;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;SCUM FC.                                          ;MASCULINO;Latina
2015;1         ;1;174;105158;3;27;11;9;0;2;63;26;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;OPA¥EL F.S                                        ;MASCULINO;Latina
2015;1         ;1;174;105451;1;30;11;10;0;1;84;24;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;COCA JUNIOR                                       ;MASCULINO;Latina
2015;1         ;1;174;105638;4;18;11;6;0;5;47;33;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;NSD                                               ;MASCULINO;Latina
2015;1         ;1;174;105697;9;4;11;2;0;9;23;88;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;GOURMET LORGA F.C.                                ;MASCULINO;Latina
2015;1         ;1;174;105698;6;12;11;4;0;7;27;71;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB MA¥ GR-4 (3¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;REALCOHOLICOS VOLEY PLAYA                         ;MASCULINO;Latina
2015;1         ;1;175;104022;4;18;12;5;3;4;34;34;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;SPORTING PLAZOLETA                                ;MASCULINO;Latina
2015;1         ;1;175;104037;1;26;12;8;2;2;170;30;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;PICHONCINES FC                                    ;MASCULINO;Latina
2015;1         ;1;175;104416;8;8;11;2;2;7;24;44;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;CHINCHOS TEAM                                     ;MASCULINO;Latina
2015;1         ;1;175;104851;2;24;11;8;0;3;40;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;SEN BEBER                                         ;MASCULINO;Latina
2015;1         ;1;175;105274;7;14;9;4;2;3;28;134;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;FUMIN CLUB                                        ;MASCULINO;Latina
2015;1         ;1;175;105455;3;21;11;6;3;2;34;24;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;KARABAN CFS                                       ;MASCULINO;Latina
2015;1         ;1;175;105459;5;17;11;5;2;4;42;34;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;RIVER HOOD FC                                     ;MASCULINO;Latina
2015;1         ;1;175;105491;9;7;10;2;1;7;25;43;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;ORION DENTAL SMURFS                               ;MASCULINO;Latina
2015;1         ;1;175;105506;6;14;11;4;2;5;38;50;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;VERNA 5 BROTHERS                                  ;MASCULINO;Latina
2015;1         ;1;175;105688;10;3;10;0;3;7;21;34;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-5 (1¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;EL POZO FURCIA                                    ;MASCULINO;Latina
2015;1         ;1;176;104062;9;5;12;1;2;9;19;45;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;ELPA                                              ;MASCULINO;Latina
2015;1         ;1;176;104102;1;31;12;10;1;1;71;30;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;OLIVOS FUTSAL                                     ;MASCULINO;Latina
2015;1         ;1;176;104421;2;22;12;6;4;2;39;31;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;KINITOS                                           ;MASCULINO;Latina
2015;1         ;1;176;104433;10;5;12;1;2;9;20;60;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;TWEETIES                                          ;MASCULINO;Latina
2015;1         ;1;176;104439;7;14;12;4;4;4;33;40;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;LA BODEGA DE TO¥IN                                ;MASCULINO;Latina
2015;1         ;1;176;104470;3;22;11;7;1;3;40;33;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;STEAUA ESDELWATER                                 ;MASCULINO;Latina
2015;1         ;1;176;104653;6;14;12;3;5;4;33;37;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FS SEN MAS SAB TAR GR-6 (2¦ DIV);FUTBOL SALA                                       ;SENIOR                                            ;CARABANCHALKE 04                                  ;MASCULINO;Latina
